uuid,ich_public_ref,inscription_year,title_en,countries,type_acronym,type_of_element_en,concepts_primary_names,concepts_secondary_names,http_url_en
defa41c2-c924-44fc-ae0e-cb0861975411,1712,2022,"Al Talli, traditional embroidery skills in the United Arab Emirates",AE,RL,Representative List,Embroidery; Weaving,Colours; Costumes; Family; Fashion; Handicrafts; Income; Know-how transfer; Nonformal education; Pattern; Social gathering; Textile arts; Traditional tools; Wedding; Women workers,https://ich.unesco.org/en/RL/01712
7f14a9e0-97d5-4364-8118-5c3a4a784b28,2077,2025,"Moroccan Caftan: art, traditions and skills",MA,RL,Representative List,Costumes; Craft workers; Technical skills,Apprenticeship; Design; Embroidery; Family; Festivity; Income; Social status; Weaving,https://ich.unesco.org/en/RL/02077
deab05b1-0538-4601-86bc-8059dc0ced3e,2071,2025,"Sarawja, Aimara music and dance of Moquegua",PE,RL,Representative List,Musical performances; Prosperity ritual; Ritual dance,Agriculture; Choreography; Costumes; Kinship; Life cycle; Multiethnic societies; Social participation,https://ich.unesco.org/en/RL/02071
12e72895-7991-4f02-935b-14eeb4389a55,1698,2022,Kalela dance,ZM,RL,Representative List,Dance; Percussion instruments; Social participation; Vocal music,Choreography; Contests; Initiation rites; Moral values; Social criticism; Social gathering; Stick; Wedding; Wind instruments,https://ich.unesco.org/en/RL/01698
c35c8185-3f94-4746-b4f2-d78b0d55c51f,2087,2024,"Xeer Ciise: Oral customary laws of Somali-Issa communities in Ethiopia, Djibouti and Somalia",ET; DJ; SO,RL,Representative List,Customary law; Oral tradition,Civic education; Conflict resolution; Consensus; Democracy; Initiation rites; Multiethnic societies; Peacebuilding; Social inclusion,https://ich.unesco.org/en/RL/02087
6efa293d-8470-49c9-a89a-2d1e86d6aed0,2138,2024,"Shakespeare Mas', a traditional component of Carriacou's annual carnival",GD,RL,Representative List,Carnival; Contests; Masks; Poetry,Costumes; Creativity; Handicrafts; Peacemaking; Social inclusion,https://ich.unesco.org/en/RL/02138
da4d32f6-6d6c-492f-8f9b-621c8f039c60,1866,2022,Timber rafting,AT; CZ; DE; LV; PL; ES,RL,Representative List,Inland water transport; Shipbuilding,Apprenticeship; Division of labour; Festivals; Handicrafts; Oral tradition; Social inclusion; Technical skills; Traditional tools; Woodworking; Workshops (teaching method),https://ich.unesco.org/en/RL/01866
94fc2a8e-b6c1-4ab0-a57f-cacc4fb6359c,2137,2024,Pilgrimage to Watt Town,JM,RL,Representative List,Pilgrimages; Veneration of the dead,Colonial history; Costumes; Dance; Offering; Oral tradition; Percussion instruments; Slavery; Social inclusion; Symbols; Vocal music,https://ich.unesco.org/en/RL/02137
8403b2a3-f747-4b26-870a-243988be17c6,2336,2025,Culture of Sumanak/Sumalak cooking,TJ,RL,Representative List,Food preparation; New year; Work songs,Dance; Intergenerational relationship; Nutrition; Prosperity ritual; Social gathering,https://ich.unesco.org/en/RL/02336
78a6c960-7a6d-4f53-bcc4-c71c09a74222,1977,2024,Traditional knowledge and skills of sake-making with koji mold in Japan,JP,RL,Representative List,Craft workers; Fermented beverages; Food customs,Apprenticeship; Festivals; Ritual purification; Social inclusion; Technical skills; Wedding,https://ich.unesco.org/en/RL/01977
1b8a28b7-ac46-4b2e-b6a6-fc01af14a679,1685,2022,"Culture of Çay (tea), a symbol of identity, hospitality and social interaction",AZ; TR,RL,Representative List,Beverages; Food customs; Social gathering,Basket weaving; Brewing; Family; Handicrafts; Hospitality; Know-how transfer; Technical skills; Wedding,https://ich.unesco.org/en/RL/01685
7f341d61-0e8b-4b97-8e90-4745e1bb7e15,2269,2025,The art of breeding Turkmen alabay,TM,RL,Representative List,Animal genetics; Awards; Technical skills,Animal husbandry; Apprenticeship; Domestic animals; Family; Formal education; Friendship; Nomadism; Social inclusion,https://ich.unesco.org/en/RL/02269
2e875cce-feda-4b22-8687-3fc2fa6993f3,2113,2024,Breakfast culture in Malaysia: dining experience in a multi-ethnic society,MY,RL,Representative List,Food customs; Multiethnic societies,Dietetics; Family; Formal education; Hospitality; Know-how transfer; Social gathering; Social inclusion,https://ich.unesco.org/en/RL/02113
0e8886da-1e17-4520-9687-7220a3e1461f,1692,2024,The Epic of Samba Gueladio,MR,RL,Representative List,Bard; Epic poetry; Oral history,Dance; Ethnic groups; Genealogy; Moral values; Percussion instruments; Struck string instruments; Wedding,https://ich.unesco.org/en/RL/01692
7aafac7c-017c-467a-a25e-4301739e7bf4,2274,2025,Pantun,ID; MY; BN,RL,Representative List,Emotions; Poetry; Story telling,Conflict resolution; International cooperation; Mass media; Peacebuilding; Social gathering; Vocal music; Workshops (teaching method),https://ich.unesco.org/en/RL/02274
726b3258-72ca-4ecd-929c-25d0df0e4c18,2293,2025,"Traditional skills, techniques and knowledge for the conservation and transmission of wooden architecture in Japan",JP,RL,Representative List,Architecture; Technical skills; Woodworking,Apprenticeship; Community participation; Conservation techniques; Craft workers; Restoration; Structural elements (buildings); Traditional tools; Training courses; Weaving,https://ich.unesco.org/en/RL/02293
5227b1fa-a887-49ba-85f2-13d7b11999af,1895,2024,Durbar in Kano,NG,RL,Representative List,Costumes; Procession; Religious practice,Bladed weapons; Craft workers; Handicrafts; Islam; Monarchy; Percussion instruments; Social inclusion,https://ich.unesco.org/en/RL/01895
7f711805-1178-48fd-b3a1-b4b89a0cd37c,2284,2025,"Traditional knowledge and skills in making Kyrgyz, Kazakh and Karakalpak yurts (Turkic nomadic dwellings)",KZ; KG; UZ,RL,Representative List,Craft workers; Mobile homes; Technical skills,Apprenticeship; Decorative arts; Family; Festivals; Gender division of labour; Hospitality; Life cycle; Nomadism; Sustainable development,https://ich.unesco.org/en/RL/02284
241a6d48-229b-41ff-959d-8e92d020b7cd,2084,2024,"Traditional costumes in Norway, craftsmanship and social practice",NO,RL,Representative List,Costumes; Textile arts,Apprenticeship; Craft workers; Embroidery; Family; Social gathering; Social inclusion; Technical skills; Weaving,https://ich.unesco.org/en/RL/02084
1bc21796-3307-4bcf-91c1-907620520017,2158,2025,Traditional weaving of Al Sadu,SA; KW; QA,RL,Representative List,Weaving; Women workers,Family; Income; Natural dyes; Nomads; Pattern; Technical skills,https://ich.unesco.org/en/RL/02158
ee833c45-fcdd-492e-b1f5-f99446a09f57,2100,2024,Manual bell ringing,ES; IT,RL,Representative List,Churches; Idiophones; Nonverbal communication,Apprenticeship; Associations; Community participation; Family; Life cycle; Metalworking; Oral tradition; Social gathering; Technical skills,https://ich.unesco.org/en/RL/02100
2be33da8-6e3c-459c-be6b-13aaa60d4108,2111,2024,"Arabic coffee, a symbol of generosity",AE; OM; QA; SA; JO,RL,Representative List,Beverages; Food preparation; Social gathering,Brewing; Ceramic art; Conflict resolution; Craft workers; Family; Furniture; Hospitality,https://ich.unesco.org/en/RL/02111
48382804-9d28-49d8-9418-707326fe4447,2131,2024,"Cultural practices and expressions linked to Balafon and Kolintang in Mali, Burkina Faso, Côte d'Ivoire and Indonesia",ML; BF; CI; ID,RL,Representative List,Instrument making; Music education; Percussion instruments,Initiation rites; Intercultural dialogue; Life cycle; Oral tradition; Religious music; Social inclusion; Veneration of the dead; Work songs,https://ich.unesco.org/en/RL/02131
ceb42071-9f34-4167-b102-0754ec17412f,2223,2025,"Al Sadu, traditional weaving skills in the United Arab Emirates",AE,RL,Representative List,Weaving; Women workers,Creativity; Family; Income; Nomads; Pattern; Sustainable development; Technical skills; Traditional tools,https://ich.unesco.org/en/RL/02223
cc2565d9-1b72-4e15-ac68-0772cdb82c9e,1905,2022,Al Sadu Educational Programme: Train the trainers in the art of weaving,KW,Art18,Register of Good Safeguarding Practices,Textile arts; Weaving,Creativity; Educational programmes; Educational publications; Family; Handicrafts; Natural dyes; Spinning; Technical skills; Traditional tools; Tribes; Workshops (teaching method),https://ich.unesco.org/en/Art18/01905
54070ee0-f41a-4dac-9c31-85c314bdedf8,2314,2025,Community safeguarding and documenting of the 'Lastovo Poklad' carnival custom,HR,Art18,Register of Good Safeguarding Practices,Carnival; Community participation; Costumes,Archives; Dance; Diaspora; Educational programmes; Family role; Financial aid; Inventories; Jewelry; Masks; Monitoring; Music education; Pyrotechnics; Scientific publications; String instruments; Sustainable development,https://ich.unesco.org/en/Art18/02314
a96e0cee-a5ba-4057-b74d-31e02196acaf,660,2013,Annual pilgrimage to the mausoleum of Sidi ‘Abd el-Qader Ben Mohammed (Sidi Cheikh),DZ,RL,Representative List,Nomads; Pilgrimages; Sufism,Craft workers; Dance; Equestrian games; Family; Food customs; Fraternity; Friendship; Peace; Social capital; Vocal music,https://ich.unesco.org/en/RL/00660
55c1b1b4-2ae8-46b5-9a30-ce558db6b056,521,2011,"Yaokwa, the Enawene Nawe people's ritual for the maintenance of social and cosmic order",BR,USL,Urgent Safeguarding List,Rituals; Social inclusion,Animism; Architecture; Beverages; Clans; Cosmology; Costumes; Dance; Food preparation; Handicrafts; Historical reenactment; Instrumental music; Mythology; Offering; Shamanism; Veneration of the dead; Vocal music; Woodwind instruments,https://ich.unesco.org/en/USL/00521
3adb529e-954d-4abb-9394-ab1928af2fc5,534,2011,Traditional skills of building and sailing Iranian Lenj boats in the Persian Gulf,IR,USL,Urgent Safeguarding List,Sailing; Shipbuilding; Technical skills,Geographical information systems; Instrumental music; Know-how transfer; Mythology; Navigation; New year; Performing arts; Philosophy; Religious belief; Repair workshops; Rituals; Trade; Weather forecasting; Woodworking; Work songs,https://ich.unesco.org/en/USL/00534
8ef37db1-0826-4635-9c49-4292652a9611,870,2013,Ancient Georgian traditional Qvevri wine-making method,GE,RL,Representative List,Alcoholic beverages; Ceramic art; Food preparation,Prehistory; Religious practice; Secular practice; Technical skills; Traditional tools; Vocal music,https://ich.unesco.org/en/RL/00870
51f84260-3a09-44ef-9cef-494d157f64e1,877,2013,Music of Terchová,SK,RL,Representative List,Instrumental music; Musical performances; Vocal music,Bowed string instruments; Costumes; Cultural events; Dance; Festivals; Instrument making; Oral tradition; Wind instruments,https://ich.unesco.org/en/RL/00877
2c1ca6b9-14f6-4799-80e5-0df35361ef51,734,2013,Feast of the Holy Forty Martyrs in Štip,MK,RL,Representative List,Orthodox Churches; Pilgrimages; Saints,Cultural events; Family; Instrumental music; Pop art; Ritual items; Youth participation,https://ich.unesco.org/en/RL/00734
2d4de4cb-bf8c-45c9-82b1-c55c4e09f88d,893,2013,Petrykivka decorative painting as a phenomenon of the Ukrainian ornamental folk art,UA,RL,Representative List,Decorative arts; Folk art; Painting,Family; Handicrafts; Icons; Musical instruments; Natural pigments; Orthodox Churches; Pattern; Symbols,https://ich.unesco.org/en/RL/00893
75613899-9121-46f8-941b-b119e76e5bdc,907,2013,La Parranda de San Pedro de Guarenas y Guatire,VE,RL,Representative List,Festivals; Procession; Religious practice,Colonial history; Costumes; Dance; Food preparation; Historical reenactment; Oral tradition; Saints; Slavery; Transvestism; Vocal music,https://ich.unesco.org/en/RL/00907
751a215a-2400-4a92-bae6-93573817b5f9,1983,2023,"Traditional knowledge, methods and practices concerning olive cultivation",TR,USL,Urgent Safeguarding List,Traditional tools,Contests; Food; Gender division of labour; Income; Museums; Nongovernmental organizations; Rituals; Scientific publications; Social participation,https://ich.unesco.org/en/USL/01983
3ed262e7-8440-4dd9-944c-3f534e9e6cca,1680,2021,Building and use of expanded dugout boats in the Soomaa region,EE,USL,Urgent Safeguarding List,Shipbuilding; Woodworking,Apprenticeship; Inland water transport; Story telling; Wood carving,https://ich.unesco.org/en/USL/01680
f8ce52ec-7b2c-405e-8be2-a8780b486e17,1688,2021,"Tais, traditional textile",TL,USL,Urgent Safeguarding List,Textile arts; Weaving,Clothing; Decorative arts; Festivals; Funeral; Girls education; Natural dyes; Rituals; Spinning; Symbols; Wedding; Women artists,https://ich.unesco.org/en/USL/01688
15cf0977-991a-4497-888c-63f98ffdd938,1870,2023,Rotterdam Summer Carnival,NL,RL,Representative List,Carnival; Social participation,Beauty pageant; Colonial history; Costumes; Craft workers; Dance; Decorative arts; Float; Multiculturalism; Waste treatment; Wind instruments,https://ich.unesco.org/en/RL/01870
9a06e062-a2cb-4a5a-97c3-8569888d030d,1974,2023,"Sango Festival, Oyo",NG,RL,Representative List,New year; Religious practice; Veneration of the dead,Costumes; Dance; Divination; Festivals; Food customs; Hair; Magic; Monarchy; Percussion instruments; Vocal music,https://ich.unesco.org/en/RL/01974
24e05d0f-ffe6-4ff2-9489-73be55f67e55,1998,2023,"Dabkeh, traditional dance in Palestine",PS,RL,Representative List,Dance; Social participation; Vocal music,Body percussion; Contests; Emotions; Family; Language preservation; Poetry; Wedding; Woodwind instruments,https://ich.unesco.org/en/RL/01998
6df51551-5d96-4e78-a184-71f2ae352144,1952,2023,"Practices and meanings associated with the preparation and consumption of ceviche, an expression of Peruvian traditional cuisine",PE,RL,Representative List,Food customs,Aquaculture; Everyday life; Family; Income; Nutrition; Sea fishing; Shipbuilding; Social participation; Technical skills,https://ich.unesco.org/en/RL/01952
f1d7cfcc-d1f4-4dfe-8fbb-7206511d2b8a,1564,2023,Aklan piña handloom weaving,PH,RL,Representative List,Family; Textile arts; Weaving,Apprenticeship; Community education; Drying; Elderly; Embroidery; Knot; Know-how transfer; Pattern; Social inclusion; Traditional tools,https://ich.unesco.org/en/RL/01564
e5780f40-62ca-4277-b66f-31eb29c08d6d,1982,2023,"Polonaise, traditional Polish dance",PL,RL,Representative List,Dance; Procession; Social participation,Choreography; Costumes; Creativity; Emotions; Family; Festivals; Higher education; Wedding,https://ich.unesco.org/en/RL/01982
cfddb9b0-b3f1-4ef1-a46c-b0b8d10fd41c,1896,2023,Procession and celebrations of Prophet Mohammed's birthday in Sudan,SD,RL,Representative List,Festivals; Procession; Religious practice,Dance; Family; Food customs; Income; Islam; Nonformal education; Social participation; Urban spaces,https://ich.unesco.org/en/RL/01896
26259528-c6e9-4ade-908b-996baa58b326,1711,2021,Congolese rumba,CD; CG,RL,Representative List,Dance; Instrumental music; Popular music,Choir singing; Colonial history; Entertainment; Orchestras; Vocal music,https://ich.unesco.org/en/RL/01711
87d9f693-fc85-4f2c-9952-30812e222166,1560,2020,Craftsmanship of mechanical watchmaking and art mechanics,CH; FR,RL,Representative List,Handicrafts; Mechanics; Time measuring instruments,Apprenticeship; Art collections; Astronomy; Design; Division of labour; Engraving; Income; Jewelry; Know-how transfer; Luxury industry; Precious metals; Restoration; Talent,https://ich.unesco.org/en/RL/01560
1c3fcd17-2ee2-4965-94bb-26c5acbe8453,1696,2021,Inuit drum dancing and singing,DK,RL,Representative List,Musical performances; Percussion instruments,Choir singing; Dance; Festivity; Funeral; Instrument making; Musical instruments; Vocal music,https://ich.unesco.org/en/RL/01696
6cb6ef9f-d49a-4b4f-80b4-c674cd0a290d,1566,2020,Charfia fishing in the Kerkennah Islands,TN,RL,Representative List,Traditional tools,Apprenticeship; Basket weaving; Family; Food preparation; Income; Legislation; Offering; Rituals; Talent,https://ich.unesco.org/en/RL/01566
